15.311572700296757, 0.024840504451038414
29.732937685459937, 0.04739861523244307
44.68842729970327, 0.05911782888229475
59.821958456973285, 0.07312685459940649
74.59940652818992, 0.08047292284866475
89.37685459940658, 0.08802732443125619
104.51038575667661, 0.09182801681503472
119.64391691394661, 0.09417037586547977
134.7774480712166, 0.09984606824925829
149.55489614243317, 0.10177546983184982
164.1543026706232, 0.10745672601384787
179.46587537091983, 0.10792223046488647
194.42136498516325, 0.10964144411473806
209.55489614243336, 0.11406713649851655
224.51038575667658, 0.11599468348170153
239.10979228486653, 0.11563427299703288

